473 454 close
c 1041.07 -1049.2 65.6559 1042.81 -1053.73 65.6543 1039.33 -1044.68 65.6575 11.6567 0
c 1037.25 -1038.19 65.7314 1038.47 -1042.07 65.6856 1036.04 -1034.31 65.7771 12.7441 0
c 1033.78 -1025.93 65.9303 1035.02 -1030.59 65.8389 1032.54 -1021.27 66.0217 16.2054 0
c 1029.83 -1010.22 66.28 1031.45 -1015.54 66.1663 1028.21 -1004.89 66.3939 17.0013 0
c 1023.88 -994.308 66.6131 1026.22 -999.649 66.541 1021.53 -988.949 66.6854 18.1085 0
c 1015.77 -978.123 66.713 1018.43 -983.053 66.7032 1013.1 -973.178 66.7228 15.7695 0
c 1008.08 -964.357 66.6721 1012.37 -971.739 66.7066 1003.78 -956.961 66.6376 35.523 0
c 989.992 -933.789 66.5058 996.983 -944.702 66.4683 983.001 -922.876 66.5433 42.2907 0
c 966.133 -898.878 66.8973 974.791 -911.115 66.7757 957.475 -886.642 67.0189 47.8262 0
c 936.929 -861.012 67.2353 946.043 -872.824 66.9087 927.814 -849.2 67.5619 38.575 0
c 913.032 -830.783 68.8566 919.77 -840.201 68.6849 906.293 -821.364 69.0283 31.1728 0
c 897.614 -803.858 68.2653 900.097 -812.316 68.4855 895.131 -795.4 68.0451 24.068 0
c 898.135 -780.036 67.5354 896.979 -788.161 67.639 899.291 -771.911 67.4318 25.7724 0
c 904.547 -755.107 67.6435 902.337 -761.689 67.5871 906.757 -748.525 67.6999 16.1195 0
c 911.396 -740.542 67.874 909.048 -745.365 67.7926 913.744 -735.719 67.9554 16.0954 0
c 918.635 -726.171 68.1319 916.444 -731.068 68.0439 920.826 -721.273 68.22 16.1612 0
c 924.542 -711.157 68.4023 923.277 -716.325 68.3169 925.807 -705.989 68.4877 16.1345 0
c 926.223 -695.161 68.6443 926.392 -700.468 68.5854 926.055 -689.854 68.7031 15.911 0
c 923.601 -679.511 68.7553 925.253 -685.459 68.7078 921.949 -673.563 68.8028 16.3623 0
c 917.311 -664.439 68.9309 918.324 -666.158 68.8993 916.298 -662.721 68.9625 12.4672 0
c 910.043 -654.342 69.2797 913.982 -658.774 69.0741 905.167 -648.855 69.5343 25.662 0
c 888.894 -640.159 70.5516 897.263 -644.034 70.0313 879.46 -635.791 71.1381 30.9729 0
c 859.892 -629.503 72.3742 869.029 -632.382 71.7969 850.124 -626.426 72.9914 30.5827 0
c 829.643 -626.43 74.5104 839.849 -626.891 73.8048 821.835 -626.078 75.0502 23.7087 0
c 806.596 -621.75 75.8049 814.068 -625.185 75.5269 789.356 -613.825 76.4463 64.239 0
c 756.452 -581.955 76.2224 770.984 -594.304 76.1528 741.921 -569.607 76.292 50.4915 0
c 719.407 -547.659 76.2224 729.645 -556.445 76.2224 709.168 -538.873 76.2224 30.6217 0
c 695.02 -529.239 76.2224 703.921 -534.26 76.2224 686.12 -524.218 76.2224 31.3662 0
c 666.004 -517.531 76.2224 675.296 -520.004 76.2224 656.712 -515.058 76.2224 26.9979 0
c 639.268 -514.4 76.2224 649.636 -514.569 76.2224 628.899 -514.231 76.2224 35.5548 0
c 603.793 -516.518 76.2224 616.206 -515.367 76.2224 591.38 -517.669 76.2224 39.3103 0
c 564.788 -521.302 76.2225 580.778 -520.328 76.2225 548.799 -522.275 76.2225 56.9524 0
c 507.857 -522.359 76.2225 529.759 -522.589 76.2225 485.955 -522.13 76.2225 74.5303 0
c 433.378 -519.924 76.2225 454.155 -521.51 75.984 412.6 -518.338 76.4611 50.7584 0
c 383.189 -512.844 77.6535 398.252 -516.288 77.1169 368.127 -509.401 78.19 42.533 0
c 343.003 -499.262 79.4417 355.522 -504.958 78.9337 330.485 -493.566 79.9497 32.945 0
c 314.738 -482.484 80.7014 324.472 -486.78 80.374 305.004 -478.188 81.0289 31.5014 0
c 284.599 -473.486 81.4066 294.534 -476.114 81.1215 274.663 -470.858 81.6917 30.3029 0
c 255.124 -466.715 82.4121 265.976 -470.811 81.903 244.273 -462.62 82.9212 39.953 0
c 219.489 -448.914 84.4614 231.345 -456.457 83.767 207.634 -441.371 85.1557 44.9842 0
c 183.99 -421.459 86.5783 196.313 -428.522 85.8465 171.667 -414.396 87.3101 41.3686 0
c 145.553 -406.535 88.8523 159.752 -411.684 88.3506 131.354 -401.386 89.354 49.418 0
c 98.7971 -390.566 89.5886 107.424 -394.044 89.3851 90.1715 -387.089 89.792 33.0391 0
c 69.6194 -375.174 90.0691 79.1271 -381.379 89.8899 60.1103 -368.968 90.2482 46.9771 8 trains_intersection1_3
c 24.1324 -365.458 90.8891 42.2521 -366.177 90.5664 6.01303 -364.739 91.2118 48.1386 0
c -22.4545 -355.48 92.0092 -7.18436 -363.622 91.4295 -37.7263 -347.337 92.589 55.8427 0
c -63.2043 -317.718 94.3721 -48.0251 -327.972 94.1425 -78.3834 -307.464 94.6017 64.1153 0
c -122.872 -294.94 93.3867 -104.103 -300.325 94.0129 -141.64 -289.556 92.7605 53.0544 0
c -174.891 -286.888 90.6149 -157.125 -285.232 91.4324 -192.657 -288.544 89.7974 55.636 0
c -229.47 -296.94 88.4821 -211.776 -291.486 88.8874 -247.164 -302.393 88.0768 56.4211 0
c -281.055 -319.609 88.1831 -264.109 -311.0 88.1299 -286.926 -322.592 88.2015 47.0426 8 trains3
c -322.992 -340.903 87.2806 -322.687 -340.749 87.2897 -329.542 -344.224 87.0834 119.818 6 Station_hea_south
c -429.812 -395.078 83.9705 -394.901 -377.354 85.0925 -466.349 -413.627 82.7962 146.881 0
c -560.703 -461.587 79.7083 -510.509 -436.104 81.3774 -606.558 -484.867 78.1834 147.365 0
c -692.045 -528.27 75.3427 -652.063 -507.97 76.6614 -761.762 -563.667 73.0433 147.35 0
c -823.376 -594.964 71.362 -814.683 -590.54 71.362 -850.977 -609.011 71.362 68.9122 0
c -884.842 -625.795 71.3621 -862.29 -618.982 71.2126 -907.395 -632.609 71.5117 74.8674 8 freight_group
c -958.691 -635.845 72.2593 -933.698 -636.84 71.7409 -983.683 -634.85 72.7777 78.0728 0
c -1034.8 -619.823 74.4354 -1013.07 -627.508 73.2281 -1045.66 -615.982 75.0388 30.6289 0
c -1062.36 -606.909 77.3741 -1055.17 -611.117 76.436 -1067.47 -603.916 78.0415 31.3214 1 Station_riggs
c -1088.38 -589.762 80.4081 -1077.71 -597.316 79.8307 -1099.01 -582.233 80.9836 33.5659 0
c -1115.27 -569.735 81.6132 -1109.91 -574.354 81.3968 -1125.58 -560.863 82.0289 52.3677 0
c -1154.56 -535.453 86.3942 -1140.86 -547.185 84.8946 -1179.15 -514.391 89.0863 109.604 0
c -1236.62 -463.344 95.0663 -1214.27 -485.168 92.8563 -1258.97 -441.52 97.2763 53.2323 0
c -1268.81 -421.346 97.5337 -1260.27 -435.017 96.8653 -1277.35 -407.674 98.2021 44.4367 0
c -1287.86 -381.315 99.0768 -1283.02 -394.179 98.6501 -1292.71 -368.432 99.5042 38.5824 0
c -1297.88 -344.106 100.096 -1295.35 -355.113 99.926 -1300.41 -333.099 100.266 29.2968 0
c -1303.03 -315.272 100.096 -1301.47 -324.068 100.096 -1304.6 -306.453 100.096 24.3824 0
c -1307.26 -291.26 100.096 -1306.35 -297.333 100.096 -1308.17 -285.208 100.096 16.5282 8 trains_intersection1_app
c -1309.66 -274.907 100.096 -1308.98 -279.747 100.096 -1310.35 -270.047 100.096 12.8626 0
c -1311.38 -262.16 100.096 -1310.88 -266.094 100.096 -1311.88 -258.225 100.096 10.9374 0
c -1312.67 -251.299 100.096 -1312.21 -255.152 100.096 -1313.13 -247.446 100.096 12.3463 0
c -1314.14 -239.042 100.096 -1313.46 -243.208 100.096 -1314.81 -234.896 100.096 12.9464 0
c -1316.73 -226.363 100.096 -1315.59 -230.622 100.096 -1317.86 -222.124 100.096 13.4961 0
c -1320.95 -213.548 100.095 -1319.44 -217.742 100.096 -1322.47 -209.334 100.094 13.3281 0
c -1325.8 -201.138 100.095 -1323.94 -205.23 100.104 -1327.67 -197.029 100.085 13.7563 0
c -1332.16 -188.947 100.036 -1329.95 -192.711 100.036 -1334.37 -185.183 100.036 12.491 0
c -1339.08 -178.554 100.095 -1336.61 -181.991 100.095 -1341.55 -175.116 100.095 13.1089 0
c -1347.49 -168.509 100.036 -1344.09 -172.245 100.036 -1350.88 -164.783 100.036 17.1795 0
c -1359.44 -156.168 100.095 -1356.19 -159.587 100.088 -1362.7 -152.74 100.103 10.9581 0
c -1366.77 -148.024 100.081 -1364.77 -150.319 100.087 -1368.77 -145.73 100.076 13.8714 0
c -1375.64 -137.358 100.036 -1374.16 -139.266 100.036 -1380.38 -131.234 100.036 24.7661 8 trains_intersection1_app
c -1390.8 -117.777 100.095 -1384.8 -125.272 100.085 -1396.8 -110.283 100.105 32.8599 0
c -1411.66 -92.3878 100.095 -1403.56 -102.223 100.095 -1419.76 -82.5528 100.095 43.5823 0
c -1439.38 -58.7684 100.095 -1428.46 -73.3251 100.095 -1450.3 -44.2117 100.095 65.7443 0
c -1477.17 -5.04773 100.095 -1466.69 -24.0251 99.445 -1487.65 13.9297 100.745 65.3902 0
c -1502.26 55.0961 103.995 -1495.75 34.8678 103.392 -1508.77 75.3245 104.598 62.8813 0
c -1516.26 116.322 103.715 -1513.45 97.0246 103.801 -1519.07 135.62 103.629 54.7971 0
c -1514.38 170.883 103.478 -1516.88 152.947 103.548 -1511.89 188.8 103.408 54.9789 0
c -1501.4 224.134 103.297 -1509.26 204.78 104.103 -1493.54 243.489 102.491 72.3279 0
c -1466.54 287.009 100.015 -1483.23 268.229 100.944 -1449.86 305.78 99.0864 80.8627 0
c -1399.79 331.769 97.7234 -1421.6 320.979 98.3123 -1377.99 342.554 97.1347 73.244 0
c -1337.99 370.897 95.1121 -1356.72 359.249 95.7822 -1333.31 373.809 94.9446 17.0125 1 Station_wallace
c -1325.11 381.918 94.6696 -1329.04 377.571 94.7996 -1321.17 386.264 94.5396 18.193 8 freight_group
c -1314.2 396.446 94.3171 -1317.57 391.196 94.4246 -1307.46 406.947 94.1022 37.8436 0
c -1296.1 429.656 93.7028 -1301.67 418.725 93.9174 -1284.95 451.535 93.2733 76.7591 0
c -1271.12 502.122 92.5364 -1279.62 483.916 92.7455 -1262.62 520.328 92.3273 45.3566 0
c -1245.25 539.045 92.4483 -1254.99 529.188 92.448 -1235.51 548.902 92.4486 39.6481 0
c -1212.68 561.262 92.5383 -1224.65 555.751 92.484 -1200.71 566.773 92.5926 40.9152 0
c -1173.33 571.956 92.7742 -1187.01 569.945 92.6658 -1159.64 573.968 92.8826 42.8365 0
c -1130.57 573.331 93.1887 -1145.11 573.649 93.0358 -1127.83 573.271 93.2175 8.18714 0
c -1122.39 573.612 93.211 -1125.09 573.461 93.2065 -1119.69 573.763 93.2155 8.04542 0
c -1114.37 574.237 93.2159 -1117.05 573.936 93.216 -1111.69 574.537 93.2158 8.14736 0
c -1106.31 575.414 93.2107 -1108.96 574.912 93.2132 -1103.66 575.916 93.2082 8.06367 0
c -1098.46 577.246 93.2013 -1101.04 576.516 93.2044 -1095.89 577.973 93.1983 8.02564 0
c -1090.85 579.786 93.1923 -1093.34 578.821 93.1947 -1088.36 580.75 93.1899 8.01943 0
c -1083.52 583.032 93.187 -1085.91 581.839 93.1878 -1081.13 584.225 93.1862 8.0478 0
c -1076.49 586.943 93.1875 -1078.76 585.523 93.1886 -1074.23 588.357 93.1864 8.00194 0
c -1069.94 591.532 93.1804 -1072.03 589.868 93.1885 -1067.85 593.197 93.1723 8.05404 0
c -1063.97 596.932 93.1388 -1065.87 595.045 93.1565 -1062.06 598.828 93.1211 8.08476 0
c -1058.5 602.882 93.0742 -1060.25 600.837 93.098 -1056.75 604.926 93.0504 8.0767 0
c -1053.47 609.199 92.9961 -1055.08 607.057 93.0231 -1051.85 611.352 92.9689 8.04754 0
c -1048.82 615.766 92.9116 -1050.39 613.551 92.9399 -1047.25 617.994 92.8831 16.171 0
c -1040.28 629.496 92.8279 -1041.65 627.198 92.8364 -1038.9 631.808 92.8192 16.088 0
c -1032.02 643.301 92.7637 -1033.45 641.09 92.7708 -1030.6 645.5 92.7567 7.74225 0
-1027.63 649.675 92.7281 15.3897 0
c -1018.23 661.85 93.1381 -1021.44 658.018 92.9419 -1015.02 665.682 93.3342 14.6483 0
c -1008.39 672.664 93.8333 -1012.86 668.41 93.5966 -1004.46 676.405 94.0413 14.5994 0
c -997.573 682.444 94.3876 -1001.54 679.306 94.2015 -994.018 685.256 94.5543 17.6864 0
c -982.87 692.24 94.9739 -987.92 689.185 94.7947 -980.171 693.872 95.0697 9.45858 0
c -974.637 696.887 95.2416 -977.404 695.38 95.1556 -972.199 698.215 95.3174 8.33178 4
c -967.272 700.776 95.4627 -969.727 699.48 95.389 -961.862 703.633 95.6251 18.3611 4
c -950.923 709.119 95.9383 -956.373 706.338 95.7798 -946.125 711.567 96.0779 16.1643 4
c -936.468 716.34 96.377 -941.286 713.933 96.2308 -931.337 718.903 96.5327 17.2137 4
c -921.095 724.066 96.9155 -926.219 721.491 96.736 -915.317 726.97 97.1179 18.6196 4
c -904.587 732.649 97.6206 -909.63 730.045 97.4178 -898.99 735.539 97.8456 17.3652 0
c -889.143 740.567 98.2007 -894.535 737.787 98.0124 -883.75 743.347 98.389 19.0541 0
c -872.231 749.327 98.7505 -877.352 746.655 98.556 -867.11 752.0 98.945 15.6264 0
c -858.419 756.603 99.3677 -863.161 753.817 99.0621 -853.677 759.389 99.6733 17.4658 0
c -843.779 766.045 100.584 -848.329 763.007 100.185 -839.229 769.083 100.983 15.4613 0
c -831.121 774.832 101.761 -835.254 771.469 101.333 -826.988 778.194 102.189 16.7183 0
c -818.98 786.221 103.151 -822.743 782.142 102.714 -815.218 790.299 103.587 16.7846 0
c -808.545 799.301 104.38 -811.821 795.01 103.955 -805.269 803.592 104.805 15.7236 0
c -799.327 811.969 105.7 -802.309 807.694 105.257 -796.346 816.243 106.143 15.6659 0
c -790.656 824.947 107.036 -793.348 820.825 106.613 -787.964 829.069 107.458 13.9852 0
c -783.172 836.7 108.235 -785.741 832.773 107.852 -780.604 840.626 108.618 14.2634 0
c -775.246 848.507 109.333 -777.987 844.26 108.964 -772.506 852.753 109.702 16.146 0
c -766.73 862.179 110.446 -769.592 857.654 110.064 -763.868 866.704 110.828 16.0628 0
c -758.075 875.659 111.626 -760.784 871.458 111.278 -755.366 879.86 111.974 14.0021 0
c -750.474 887.383 112.532 -753.086 883.51 112.198 -747.862 891.256 112.866 14.113 0
c -742.403 898.9 113.63 -745.568 895.032 113.239 -739.238 902.768 114.021 16.0533 0
c -731.482 910.591 114.879 -735.354 906.694 114.471 -727.611 914.488 115.286 17.0184 0
c -719.174 922.282 116.074 -723.135 918.547 115.696 -715.213 926.017 116.452 15.7268 0
c -707.72 933.005 117.146 -711.67 929.218 116.772 -704.479 936.112 117.453 12.4481 0
c -698.708 941.545 117.998 -702.968 937.115 117.573 -697.776 942.514 118.091 30.3007 0
c -678.339 963.879 120.055 -687.148 953.621 119.131 -675.145 967.598 120.39 18.9075 0
c -666.212 978.327 121.349 -671.22 972.26 120.808 -661.004 984.636 121.912 32.739 0
c -645.572 1003.64 123.603 -653.746 993.545 122.706 -638.341 1012.57 124.397 36.8103 0
c -622.5 1032.21 126.14 -630.397 1022.41 125.271 -607.035 1051.4 127.842 63.8655 0
c -582.52 1081.82 130.528 -594.544 1066.91 129.23 -570.496 1096.73 131.826 51.3154 0
c -550.358 1121.66 133.93 -566.049 1102.58 132.398 -534.666 1140.74 135.462 97.2051 0
c -488.37 1196.31 139.72 -509.683 1170.04 137.669 -467.057 1222.58 141.771 106.157 0
c -422.476 1279.28 146.239 -439.056 1257.4 144.483 -405.896 1301.16 147.995 59.8027 32
c -386.605 1326.95 150.258 -396.38 1312.52 149.045 -376.824 1341.39 151.471 45.3121 0
c -363.807 1365.9 153.517 -371.241 1349.91 152.378 -356.373 1381.89 154.655 60.9701 0
c -344.288 1423.5 157.089 -349.987 1404.79 155.983 -338.592 1442.2 158.195 56.6333 0
c -329.622 1478.11 160.153 -334.228 1460.36 159.081 -325.013 1495.87 161.225 53.6544 0
c -316.642 1530.04 163.521 -322.559 1512.16 162.455 -310.724 1547.92 164.587 59.9608 0
c -294.117 1585.39 166.55 -304.665 1567.52 165.538 -283.568 1603.26 167.562 66.2223 0
c -253.351 1637.26 169.595 -269.649 1621.15 168.674 -237.044 1653.38 170.516 72.9743 0
c -196.306 1682.07 172.076 -223.626 1668.24 171.214 -181.883 1689.37 172.531 49.191 4
c -151.583 1702.47 173.566 -166.931 1696.15 173.064 -137.881 1708.11 174.015 44.8844 0
c -109.614 1718.32 174.765 -123.861 1713.38 174.44 -99.4933 1721.83 174.996 32.9789 0
c -78.5148 1729.28 175.322 -89.0672 1725.65 175.17 -67.9435 1732.92 175.474 33.4641 0
c -46.5481 1739.14 175.74 -57.2561 1736.37 175.601 -36.0155 1741.86 175.876 32.0101 0
c -15.0916 1744.85 176.21 -25.475 1743.93 176.023 -0.919137 1746.1 176.466 48.6497 0
c 33.5109 1744.33 176.928 17.8505 1745.21 176.465 49.1713 1743.45 177.391 45.631 0
c 78.8707 1739.58 178.106 67.9124 1740.81 177.721 89.829 1738.35 178.491 20.5939 4
c 99.2605 1736.94 179.24 91.271 1738.02 178.718 107.25 1735.86 179.762 27.8931 4
c 126.808 1733.1 181.239 111.807 1734.66 180.55 134.593 1732.29 181.597 31.2782 4
c 157.835 1729.49 182.845 147.425 1730.55 182.246 168.245 1728.43 183.444 31.625 0
c 189.269 1726.75 184.834 179.166 1726.99 184.238 199.372 1726.51 185.43 29.3276 0
c 218.454 1728.02 186.424 209.199 1726.07 186.142 227.711 1729.98 186.707 28.4393 0
244.806 1738.49 186.531 37.8721 0
278.465 1755.85 186.531 30.0609 0
c 306.108 1767.64 186.778 295.996 1763.88 186.75 316.224 1771.41 186.806 34.7916 0
c 339.148 1778.44 186.698 325.422 1775.22 186.712 352.872 1781.65 186.684 50.0751 0
c 388.46 1786.93 186.693 372.185 1785.48 186.682 396.526 1787.65 186.698 26.028 0
c 414.466 1787.72 186.767 405.826 1787.8 186.732 423.259 1787.64 186.802 18.9973 0
c 433.456 1787.3 186.851 427.86 1787.65 186.839 439.051 1786.95 186.863 14.6882 0
c 448.04 1785.61 186.836 443.546 1786.34 186.84 452.537 1784.87 186.832 12.6852 0
c 460.429 1782.9 186.825 457.116 1783.7 186.829 463.739 1782.11 186.821 7.75743 0
c 467.909 1780.85 186.809 465.082 1781.7 186.817 470.738 1779.99 186.801 9.97264 0
c 477.396 1777.78 186.778 474.269 1778.92 186.788 480.52 1776.65 186.769 9.99097 0
c 486.663 1774.05 186.752 483.769 1775.3 186.758 489.556 1772.8 186.747 8.92407 0
c 494.755 1770.29 186.746 491.903 1771.71 186.745 497.603 1768.88 186.747 10.1861 0
c 503.764 1765.54 186.754 500.568 1767.37 186.749 506.956 1763.72 186.758 11.9079 0
c 513.921 1759.33 186.773 510.15 1761.86 186.759 517.687 1756.81 186.786 15.3395 0
c 526.376 1750.38 186.835 522.082 1753.65 186.808 530.67 1747.11 186.863 17.0576 0
c 539.683 1739.71 186.939 534.635 1743.78 186.917 544.726 1735.65 186.961 21.8202 0
c 556.65 1725.99 186.968 550.611 1730.9 186.978 562.684 1721.09 186.959 24.8709 8 trains_rob3
c 575.902 1710.26 186.882 569.116 1716.64 186.931 582.683 1703.89 186.833 31.1588 0
c 597.352 1687.73 186.675 591.635 1695.74 186.731 603.074 1679.71 186.619 28.6606 0
c 610.22 1662.17 186.543 605.677 1670.31 186.57 614.759 1654.04 186.517 27.373 8 trains_rob3
c 624.598 1638.93 186.517 618.822 1645.87 186.448 630.374 1631.99 186.586 27.4398 0
c 644.875 1620.53 186.957 637.745 1626.06 186.788 652.005 1615.0 187.127 26.951 0
c 667.379 1605.76 187.533 659.255 1610.28 187.325 675.502 1601.24 187.74 29.0212 0
c 693.613 1593.43 188.201 684.528 1596.83 187.899 702.702 1590.02 188.503 29.4956 0
c 721.902 1585.32 189.347 712.071 1587.01 188.966 731.73 1583.64 189.727 30.8341 0
c 752.59 1583.31 190.486 742.966 1582.8 190.116 762.213 1583.82 190.855 27.6542 0
c 779.642 1588.4 191.563 770.191 1585.04 191.29 788.572 1591.57 191.821 26.8731 0
c 803.776 1600.1 192.093 797.295 1596.1 192.05 810.256 1604.1 192.137 19.2722 32
819.483 1611.25 191.824 16.6165 32
c 832.299 1621.82 191.706 824.99 1615.71 191.726 839.609 1627.92 191.687 40.5193 32
c 863.341 1647.86 191.709 852.994 1639.18 191.718 879.569 1661.47 191.695 56.9855 32
c 906.994 1684.49 191.703 895.627 1674.88 191.704 918.25 1694.01 191.702 30.7505 32
c 931.065 1703.61 191.7 923.509 1698.2 191.7 944.19 1713.01 191.7 30.5703 32
